"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Raleigh County, WV"	"54081"	15	76601	Unreliable
	"Wood County, WV"	"54107"	22	85643	0.25688
	"Brown County, WI"	"55009"	29	260401	0.11137
	"Chippewa County, WI"	"55017"	11	63649	Unreliable
	"Dane County, WI"	"55025"	48	531273	0.09035
	"Dodge County, WI"	"55027"	16	88068	Unreliable
	"Eau Claire County, WI"	"55035"	18	102965	Unreliable
	"Fond du Lac County, WI"	"55039"	21	102144	0.20559
	"Jefferson County, WI"	"55055"	13	84625	Unreliable
	"Kenosha County, WI"	"55059"	34	168183	0.20216
	"La Crosse County, WI"	"55063"	16	118122	Unreliable
	"Manitowoc County, WI"	"55071"	15	79536	Unreliable
	"Marathon County, WI"	"55073"	16	135603	Unreliable
	"Milwaukee County, WI"	"55079"	124	951448	0.13033
	"Monroe County, WI"	"55081"	11	45623	Unreliable
	"Outagamie County, WI"	"55087"	22	184526	0.11922
	"Ozaukee County, WI"	"55089"	10	88314	Unreliable
	"Portage County, WI"	"55097"	12	70447	Unreliable
	"Racine County, WI"	"55101"	38	195140	0.19473
	"Richland County, WI"	"55103"	12	17476	Unreliable
	"Rock County, WI"	"55105"	22	161620	0.13612
	"Sauk County, WI"	"55111"	11	63949	Unreliable
	"Sheboygan County, WI"	"55117"	24	115427	0.20792
	"Walworth County, WI"	"55127"	17	102959	Unreliable
	"Washington County, WI"	"55131"	26	134296	0.19360
	"Waukesha County, WI"	"55133"	65	398424	0.16314
	"Waupaca County, WI"	"55135"	20	51533	0.38810
	"Winnebago County, WI"	"55139"	24	169886	0.14127
	"Wood County, WI"	"55141"	17	73107	Unreliable
	"Fremont County, WY"	"56013"	12	40242	Unreliable
	"Laramie County, WY"	"56021"	19	98136	Unreliable
	"Natrona County, WY"	"56025"	13	81039	Unreliable
	"Sheridan County, WY"	"56033"	12	30200	Unreliable
