"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Montgomery County, OH"	"39113"	122	531239	0.22965
	"Muskingum County, OH"	"39119"	24	86068	0.27885
	"Ottawa County, OH"	"39123"	14	40636	Unreliable
	"Pickaway County, OH"	"39129"	15	57565	Unreliable
	"Portage County, OH"	"39133"	24	161921	0.14822
	"Richland County, OH"	"39139"	22	121107	0.18166
	"Ross County, OH"	"39141"	13	77000	Unreliable
	"Sandusky County, OH"	"39143"	30	59330	0.50565
	"Scioto County, OH"	"39145"	20	76088	0.26285
	"Shelby County, OH"	"39149"	14	48623	Unreliable
	"Stark County, OH"	"39151"	81	373612	0.21680
	"Summit County, OH"	"39153"	100	540300	0.18508
	"Trumbull County, OH"	"39155"	59	201825	0.29233
	"Tuscarawas County, OH"	"39157"	16	92420	Unreliable
	"Warren County, OH"	"39165"	22	227063	0.09689
	"Washington County, OH"	"39167"	13	60610	Unreliable
	"Wayne County, OH"	"39169"	11	116470	Unreliable
	"Williams County, OH"	"39171"	16	37017	Unreliable
	"Wood County, OH"	"39173"	16	130219	Unreliable
	"Bryan County, OK"	"40013"	23	45573	0.50468
	"Canadian County, OK"	"40017"	10	136532	Unreliable
	"Cherokee County, OK"	"40021"	13	48700	Unreliable
	"Cleveland County, OK"	"40027"	20	278655	0.07177
	"Comanche County, OK"	"40031"	19	122136	Unreliable
	"Creek County, OK"	"40037"	15	71312	Unreliable
	"Garfield County, OK"	"40047"	16	62603	Unreliable
	"Grady County, OK"	"40051"	10	54655	Unreliable
	"Le Flore County, OK"	"40079"	11	49873	Unreliable
	"McCurtain County, OK"	"40089"	18	32822	Unreliable
	"Oklahoma County, OK"	"40109"	101	782970	0.12900
	"Ottawa County, OK"	"40115"	11	31691	Unreliable
	"Pottawatomie County, OK"	"40125"	14	72290	Unreliable
	"Rogers County, OK"	"40131"	13	91766	Unreliable
	"Sequoyah County, OK"	"40135"	15	41294	Unreliable
	"Tulsa County, OK"	"40143"	72	642940	0.11199
	"Washington County, OK"	"40147"	10	52087	Unreliable
	"Clackamas County, OR"	"41005"	37	408062	0.09067
	"Coos County, OR"	"41011"	11	63761	Unreliable
	"Deschutes County, OR"	"41017"	13	181307	Unreliable
	"Douglas County, OR"	"41019"	22	108457	0.20285
	"Jackson County, OR"	"41029"	29	216527	0.13393
	"Josephine County, OR"	"41033"	15	85904	Unreliable
	"Klamath County, OR"	"41035"	11	66443	Unreliable
	"Lane County, OR"	"41039"	42	369519	0.11366
	"Marion County, OR"	"41047"	36	336316	0.10704
	"Multnomah County, OR"	"41051"	50	799766	0.06252
	"Washington County, OR"	"41067"	48	582779	0.08236
	"Yamhill County, OR"	"41071"	13	105035	Unreliable
	"Adams County, PA"	"42001"	15	102180	Unreliable
	"Allegheny County, PA"	"42003"	273	1225365	0.22279
	"Armstrong County, PA"	"42005"	27	66486	0.40610
	"Beaver County, PA"	"42007"	38	167429	0.22696
	"Berks County, PA"	"42011"	90	414812	0.21697
	"Blair County, PA"	"42013"	33	124650	0.26474
	"Bradford County, PA"	"42015"	15	60770	Unreliable
	"Bucks County, PA"	"42017"	129	626399	0.20594
	"Butler County, PA"	"42019"	41	186847	0.21943
	"Cambria County, PA"	"42021"	51	134732	0.37853
	"Carbon County, PA"	"42025"	28	63594	0.44029
	"Centre County, PA"	"42027"	24	161464	0.14864
	"Chester County, PA"	"42029"	60	516312	0.11621
	"Clearfield County, PA"	"42033"	30	80596	0.37223
	"Columbia County, PA"	"42037"	22	66420	0.33123
	"Crawford County, PA"	"42039"	23	86257	0.26665
	"Cumberland County, PA"	"42041"	56	248506	0.22535
	"Dauphin County, PA"	"42043"	74	273707	0.27036
	"Delaware County, PA"	"42045"	101	563402	0.17927
	"Erie County, PA"	"42049"	89	276207	0.32222
	"Fayette County, PA"	"42051"	33	132733	0.24862
	"Franklin County, PA"	"42055"	24	153851	0.15600
	"Huntingdon County, PA"	"42061"	15	45634	Unreliable
	"Indiana County, PA"	"42063"	15	86364	Unreliable
	"Jefferson County, PA"	"42065"	17	44073	Unreliable
	"Lackawanna County, PA"	"42069"	60	211321	0.28393
	"Lancaster County, PA"	"42071"	110	538500	0.20427
	"Lawrence County, PA"	"42073"	34	87294	0.38949
	"Lebanon County, PA"	"42075"	46	138863	0.33126
	"Lehigh County, PA"	"42077"	55	363147	0.15145
	"Luzerne County, PA"	"42079"	91	316383	0.28763
	"Lycoming County, PA"	"42081"	18	115248	Unreliable
	"Mc Kean County, PA"	"42083"	12	41883	Unreliable
	"Mercer County, PA"	"42085"	25	112913	0.22141
	"Mifflin County, PA"	"42087"	10	46342	Unreliable
	"Monroe County, PA"	"42089"	20	166098	0.12041
	"Montgomery County, PA"	"42091"	149	821725	0.18133
	"Northampton County, PA"	"42095"	61	302294	0.20179
	"Northumberland County, PA"	"42097"	31	92541	0.33499
	"Perry County, PA"	"42099"	15	45820	Unreliable
